epoch,step,train_loss
1,49,206.5601043701172
2,99,521.68017578125
3,149,66.96900939941406
4,199,47.065284729003906
6,249,16.88803482055664
7,299,7.094323635101318
8,349,8.894923210144043
9,399,3.043731689453125
11,449,4.094238758087158
12,499,2.0561957359313965
13,549,2.8206989765167236
14,599,3.91141939163208
16,649,1.5111925601959229
17,699,1.1570823192596436
18,749,0.9023171663284302
19,799,0.17766249179840088
21,849,0.9024930596351624
22,899,0.6704155802726746
23,949,0.6662302613258362
24,999,0.5058907270431519
26,1049,0.5114285349845886
27,1099,0.4272100627422333
28,1149,0.32915180921554565
29,1199,0.9315651059150696
31,1249,0.18410754203796387
32,1299,0.3541780412197113
33,1349,0.19694790244102478
34,1399,0.22791875898838043
36,1449,0.14462848007678986
37,1499,0.20159198343753815
38,1549,0.12959648668766022
39,1599,0.22870653867721558
41,1649,0.11066513508558273
42,1699,0.08361370116472244
43,1749,0.07120246440172195
44,1799,0.0846952423453331
46,1849,0.07213912159204483
47,1899,0.05875643342733383
48,1949,0.0473829060792923
49,1999,0.023667920380830765
51,2049,0.03956049308180809
52,2099,0.035801880061626434
53,2149,0.4742843806743622
54,2199,0.016253165900707245
56,2249,0.0343986339867115
57,2299,0.026800015941262245
58,2349,0.02717757783830166
59,2399,0.031976621598005295
61,2449,0.023968137800693512
62,2499,0.012858202680945396
63,2549,0.011526673100888729
64,2599,0.023288533091545105
66,2649,0.012567432597279549
67,2699,0.01259686890989542
68,2749,0.011144906282424927
69,2799,0.009571303613483906
71,2849,0.0041730450466275215
72,2899,0.006775750312954187
73,2949,0.005010068416595459
74,2999,0.0022940232884138823
76,3049,0.004123952705413103
77,3099,0.004622677341103554
78,3149,0.0031740537378937006
79,3199,0.0020809622947126627
81,3249,0.0024264384992420673
82,3299,0.002447708509862423
83,3349,0.0020900964736938477
84,3399,0.00626501627266407
86,3449,0.0019231201149523258
87,3499,0.0016123862005770206
88,3549,0.0020329891704022884
89,3599,0.005004719365388155
91,3649,0.0013792295940220356
92,3699,0.002635858254507184
93,3749,0.0013337896671146154
94,3799,0.00016157733625732362
96,3849,0.0011468275915831327
97,3899,0.000657141616102308
98,3949,0.0018384016584604979
99,3999,0.0024865337181836367
