epoch,step,train_loss
0,49,0.2027977555990219
1,99,0.282528817653656
2,149,0.3992602825164795
3,199,0.21526890993118286
4,249,0.2446330040693283
5,299,0.1799289882183075
6,349,0.1417383849620819
7,399,0.08654569089412689
8,449,0.46740081906318665
9,499,0.05275605618953705
10,549,0.0655851662158966
11,599,0.026382243260741234
12,649,0.05208202451467514
13,699,0.04921622946858406
14,749,0.07027480006217957
15,799,0.028112754225730896
16,849,0.03909826651215553
16,899,0.04031386226415634
17,949,0.05344133824110031
18,999,0.04881959781050682
19,1049,0.04572124779224396
20,1099,0.05983888730406761
21,1149,0.047834306955337524
22,1199,0.03723394125699997
23,1249,0.047352422028779984
24,1299,0.07788991928100586
25,1349,0.05693911761045456
26,1399,0.04634825140237808
27,1449,0.035987816751003265
28,1499,0.09807737916707993
29,1549,0.04358002915978432
30,1599,0.031420834362506866
31,1649,0.03356250375509262
32,1699,0.04561375826597214
33,1749,0.02957182191312313
33,1799,0.028104297816753387
34,1849,0.03085201606154442
35,1899,0.021546239033341408
36,1949,0.04972397908568382
37,1999,0.019269002601504326
38,2049,0.06549728661775589
39,2099,0.014312868937849998
40,2149,0.05760560184717178
41,2199,0.04521565139293671
42,2249,0.06081917881965637
43,2299,0.04099474847316742
44,2349,0.04332822933793068
45,2399,0.05370643734931946
46,2449,0.030886564403772354
47,2499,0.40589439868927
48,2549,0.04141915962100029
49,2599,0.03920309618115425
49,2649,0.00493320869281888
50,2699,0.028359832242131233
51,2749,0.05961550027132034
52,2799,0.018214330077171326
53,2849,0.01356328371912241
54,2899,0.07789798825979233
55,2949,0.03348105028271675
56,2999,0.03430498391389847
57,3049,0.05464857071638107
58,3099,0.04260651767253876
59,3149,0.04798826575279236
60,3199,0.026177849620580673
61,3249,0.48338279128074646
62,3299,0.02466992661356926
63,3349,0.06003512442111969
64,3399,0.045711155980825424
65,3449,0.04366552084684372
66,3499,0.026335345581173897
66,3549,0.03945215418934822
67,3599,0.04832865297794342
68,3649,0.14473314583301544
69,3699,0.09599386155605316
70,3749,0.0821184515953064
71,3799,0.10488496720790863
72,3849,0.01939445361495018
73,3899,0.06801851838827133
74,3949,0.052846528589725494
75,3999,0.053709208965301514
76,4049,0.027493316680192947
77,4099,0.2169077843427658
78,4149,0.04873305931687355
79,4199,0.07211069017648697
80,4249,0.12627549469470978
81,4299,0.07435266673564911
82,4349,0.10433065891265869
83,4399,0.12140510231256485
83,4449,0.10491527616977692
84,4499,0.12410978227853775
85,4549,0.09755000472068787
86,4599,0.12924861907958984
87,4649,0.13772425055503845
88,4699,0.030536025762557983
89,4749,0.07954557240009308
90,4799,0.0731583684682846
91,4849,0.07458106428384781
92,4899,0.042979978024959564
93,4949,0.11748909950256348
94,4999,0.0954815149307251
95,5049,0.1291484385728836
96,5099,0.11521950364112854
97,5149,0.1855774074792862
98,5199,0.05751502513885498
99,5249,0.15723916888237
99,5299,0.004457277711480856
