epoch,step,train_loss
0,49,0.0019695954397320747
1,99,0.0018317383946850896
2,149,0.0020673065446317196
3,199,0.001768977614119649
4,249,0.0022855934221297503
5,299,2367.83447265625
6,349,6024.06005859375
7,399,1845.7236328125
8,449,215.45770263671875
9,499,106.7885513305664
10,549,63.622474670410156
11,599,45.33157730102539
12,649,23.85578727722168
13,699,20.335739135742188
14,749,16.04386329650879
15,799,19.608766555786133
16,849,13.830142974853516
16,899,16.05025863647461
17,949,11.20230770111084
18,999,5.23679780960083
19,1049,6.845804214477539
20,1099,7.893227577209473
21,1149,4.849619388580322
22,1199,6.945766925811768
23,1249,5.539300441741943
24,1299,3.7063703536987305
25,1349,2.715162992477417
26,1399,3.696671485900879
27,1449,2.9394009113311768
28,1499,2.2995412349700928
29,1549,2.3691179752349854
30,1599,2.507747173309326
31,1649,3.0235579013824463
32,1699,1.519614338874817
33,1749,2.7896735668182373
33,1799,2.285799503326416
34,1849,1.775414228439331
35,1899,1.437025547027588
36,1949,1.6062426567077637
37,1999,1.441013216972351
38,2049,1.656385898590088
39,2099,0.9817439317703247
40,2149,0.773135781288147
41,2199,1.2454994916915894
42,2249,0.9647040367126465
43,2299,0.8285415172576904
44,2349,0.8003382682800293
45,2399,0.8831773996353149
46,2449,1.0119787454605103
47,2499,1.1995513439178467
48,2549,0.6789494752883911
49,2599,0.7913083434104919
49,2649,0.3879002332687378
50,2699,0.6665830016136169
51,2749,0.577094554901123
52,2799,0.5911275744438171
53,2849,0.5609925985336304
54,2899,0.4487603008747101
55,2949,0.4986686110496521
56,2999,0.5077478885650635
57,3049,0.5247389078140259
58,3099,0.45820173621177673
59,3149,0.4024360775947571
60,3199,0.3739967942237854
61,3249,0.3319459557533264
62,3299,0.3758959174156189
63,3349,0.4366379976272583
64,3399,0.3890620470046997
65,3449,0.3305720090866089
66,3499,0.27804288268089294
66,3549,0.3136563003063202
67,3599,0.2343870997428894
68,3649,0.28731194138526917
69,3699,0.3583065867424011
70,3749,0.2523142099380493
71,3799,0.22528432309627533
72,3849,0.256611704826355
73,3899,0.251845121383667
74,3949,0.29543763399124146
75,3999,0.15920080244541168
76,4049,0.15579897165298462
77,4099,0.2177049070596695
78,4149,0.18186858296394348
79,4199,0.12571170926094055
80,4249,0.1614837348461151
81,4299,0.18126633763313293
82,4349,0.13452070951461792
83,4399,0.20700521767139435
83,4449,0.13505114614963531
84,4499,0.1257074475288391
85,4549,0.09685663133859634
86,4599,0.09929180145263672
87,4649,0.10313599556684494
88,4699,0.09120416641235352
89,4749,0.10471904277801514
90,4799,0.10306704044342041
91,4849,0.15884390473365784
92,4899,0.08673838526010513
93,4949,0.09089134633541107
94,4999,0.08988494426012039
95,5049,0.0849878191947937
96,5099,0.06831876933574677
97,5149,0.09152884036302567
98,5199,0.07695500552654266
99,5249,0.05729740113019943
99,5299,0.06845902651548386
